日期	Wind代码	证券名称	权重
2017-03-28	300053	欧比特	0.026000 
2017-03-28	300054	鼎龙股份	0.031000 
2017-03-28	300055	万邦达	0.046000 
2017-03-28	300056	三维丝	0.018000 
2017-03-28	300057	万顺股份	0.015000 
2017-03-28	300058	蓝色光标	0.063000 
2017-03-28	300059	东方财富	0.162000 
2017-03-28	300061	康耐特	0.011000 
2017-03-28	300062	中能电气	0.010000 
2017-03-28	300063	天龙集团	0.014000 
2017-03-28	300064	豫金刚石	0.017000 
2017-03-28	300065	海兰信	0.034000 
2017-03-28	300066	三川智慧	0.019000 
2017-03-28	300067	安诺其	0.011000 
2017-03-28	300068	南都电源	0.044000 
2017-03-28	300069	金利华电	0.010000 
2017-03-28	300070	碧水源	0.141000 
2017-03-28	300071	华谊嘉信	0.015000 
2017-03-28	300072	三聚环保	0.129000 
2017-03-28	300073	当升科技	0.030000 
2017-03-28	300074	华平股份	0.015000 
2017-03-28	300075	数字政通	0.019000 
2017-03-28	300076	GQY视讯	0.018000 
2017-03-28	300077	国民技术	0.040000 
2017-03-28	300078	思创医惠	0.029000 
2017-03-28	300079	数码视讯	0.045000 
2017-03-28	300080	易成新能	0.017000 
2017-03-28	300081	恒信移动	0.015000 
2017-03-28	300082	奥克股份	0.011000 
2017-03-28	300083	劲胜精密	0.024000 
2017-03-28	300084	海默科技	0.013000 
2017-03-28	300085	银之杰	0.026000 
2017-03-28	300086	康芝药业	0.019000 
2017-03-28	300087	荃银高科	0.014000 
2017-03-28	300088	长信科技	0.067000 
2017-03-28	300089	文化长城	0.019000 
2017-03-28	300090	盛运环保	0.044000 
2017-03-28	300091	金通灵	0.023000 
2017-03-28	300092	科新机电	0.007000 
2017-03-28	300093	金刚玻璃	0.018000 
2017-03-28	300094	国联水产	0.017000 
2017-03-28	300095	华伍股份	0.011000 
2017-03-28	300096	易联众	0.025000 
2017-03-28	300097	智云股份	0.019000 
2017-03-28	300098	高新兴	0.019000 
2017-03-28	300099	尤洛卡	0.014000 
2017-03-28	300100	双林股份	0.015000 
2017-03-28	300101	振芯科技	0.033000 
2017-03-28	300102	乾照光电	0.016000 
2017-03-28	300103	达刚路机	0.011000 
2017-03-28	300104	乐视网	0.192000 
2017-03-28	300105	龙源技术	0.012000 
2017-03-28	300106	西部牧业	0.009000 
2017-03-28	300107	建新股份	0.009000 
2017-03-28	300108	双龙股份	0.010000 
2017-03-28	300109	新开源	0.013000 
2017-03-28	300110	华仁药业	0.022000 
2017-03-28	300111	向日葵	0.027000 
2017-03-28	300112	万讯自控	0.010000 
2017-03-28	300113	顺网科技	0.055000 
2017-03-28	300114	中航电测	0.013000 
2017-03-28	300115	长盈精密	0.067000 
2017-03-28	300116	坚瑞沃能	0.030000 
2017-03-28	300117	嘉寓股份	0.010000 
2017-03-28	300118	东方日升	0.030000 
2017-03-28	300119	瑞普生物	0.012000 
2017-03-28	300120	经纬电材	0.012000 
2017-03-28	300121	阳谷华泰	0.012000 
2017-03-28	300122	智飞生物	0.038000 
2017-03-28	300123	太阳鸟	0.016000 
2017-03-28	300124	汇川技术	0.096000 
2017-03-28	300125	易世达	0.012000 
2017-03-28	300126	锐奇股份	0.008000 
2017-03-28	300127	银河磁体	0.011000 
2017-03-28	300128	锦富技术	0.029000 
2017-03-28	300129	泰胜风能	0.023000 
2017-03-28	300130	新国都	0.014000 
2017-03-28	300131	英唐智控	0.023000 
2017-03-28	300132	青松股份	0.013000 
2017-03-28	300133	华策影视	0.038000 
2017-03-28	300134	大富科技	0.041000 
2017-03-28	300135	宝利国际	0.018000 
2017-03-28	300136	信维通信	0.088000 
2017-03-28	300137	先河环保	0.025000 
2017-03-28	300138	晨光生物	0.016000 
2017-03-28	300139	晓程科技	0.013000 
2017-03-28	300140	中环装备	0.013000 
2017-03-28	300141	和顺电气	0.009000 
2017-03-28	300142	沃森生物	0.058000 
2017-03-28	300143	星河生物	0.011000 
2017-03-28	300144	宋城演艺	0.057000 
2017-03-28	300145	中金环境	0.038000 
2017-03-28	300146	汤臣倍健	0.039000 
2017-03-28	300147	香雪制药	0.026000 
2017-03-28	300148	天舟文化	0.030000 
2017-03-28	300149	量子高科	0.026000 
2017-03-28	300150	世纪瑞尔	0.015000 
2017-03-28	300151	昌红科技	0.012000 
2017-03-28	300152	科融环境	0.024000 
2017-03-28	300153	科泰电源	0.012000 
2017-03-28	300154	瑞凌股份	0.008000 
2017-03-28	300155	安居宝	0.015000 
2017-03-28	300156	神雾环保	0.082000 
2017-03-28	300157	恒泰艾普	0.021000 
2017-03-28	300158	振东制药	0.015000 
2017-03-28	300159	新研股份	0.046000 
2017-03-28	300160	秀强股份	0.018000 
2017-03-28	300161	华中数控	0.017000 
2017-03-28	300162	雷曼股份	0.009000 
2017-03-28	300163	先锋新材	0.013000 
2017-03-28	300164	通源石油	0.012000 
2017-03-28	300165	天瑞仪器	0.012000 
2017-03-28	300166	东方国信	0.032000 
2017-03-28	300167	迪威视讯	0.015000 
2017-03-28	300168	万达信息	0.062000 
2017-03-28	300169	天晟新材	0.010000 
2017-03-28	300170	汉得信息	0.032000 
2017-03-28	300171	东富龙	0.017000 
2017-03-28	300172	中电环保	0.015000 
2017-03-28	300173	智慧松德	0.017000 
2017-03-28	300174	元力股份	0.021000 
2017-03-28	300175	朗源股份	0.021000 
2017-03-28	300176	鸿特精密	0.014000 
2017-03-28	300177	中海达	0.017000 
2017-03-28	300178	腾邦国际	0.025000 
2017-03-28	300179	四方达	0.008000 
2017-03-28	300180	华峰超纤	0.018000 
2017-03-28	300181	佐力药业	0.015000 
2017-03-28	300182	捷成股份	0.048000 
2017-03-28	300183	东软载波	0.026000 
2017-03-28	300184	力源信息	0.014000 
2017-03-28	300185	通裕重工	0.033000 
2017-03-28	300187	永清环保	0.012000 
2017-03-28	300188	美亚柏科	0.032000 
2017-03-28	300189	神农基因	0.020000 
2017-03-28	300190	维尔利	0.012000 
2017-03-28	300191	潜能恒信	0.018000 
2017-03-28	300192	科斯伍德	0.010000 
2017-03-28	300193	佳士科技	0.017000 
2017-03-28	300194	福安药业	0.014000 
2017-03-28	300195	长荣股份	0.010000 
2017-03-28	300196	长海股份	0.014000 
2017-03-28	300197	铁汉生态	0.034000 
2017-03-28	300198	纳川股份	0.017000 
2017-03-28	300199	翰宇药业	0.037000 
2017-03-28	300200	高盟新材	0.010000 
2017-03-28	300201	海伦哲	0.021000 
2017-03-28	300202	聚龙股份	0.026000 
2017-03-28	300203	聚光科技	0.044000 
2017-03-28	300204	舒泰神	0.015000 
2017-03-28	300205	天喻信息	0.018000 
2017-03-28	300206	理邦仪器	0.015000 
2017-03-28	300207	欣旺达	0.034000 
2017-03-28	300208	恒顺众昇	0.039000 
2017-03-28	300209	天泽信息	0.015000 
2017-03-28	300210	森远股份	0.010000 
2017-03-28	300211	亿通科技	0.008000 
2017-03-28	300212	易华录	0.029000 
2017-03-28	300213	佳讯飞鸿	0.012000 
2017-03-28	300214	日科化学	0.012000 
2017-03-28	300215	电科院	0.021000 
2017-03-28	300216	千山药机	0.034000 
2017-03-28	300217	东方电热	0.019000 
2017-03-28	300218	安利股份	0.008000 
2017-03-28	300219	鸿利智汇	0.020000 
2017-03-28	300220	金运激光	0.008000 
2017-03-28	300221	银禧科技	0.021000 
2017-03-28	300222	科大智能	0.021000 
2017-03-28	300223	北京君正	0.018000 
2017-03-28	300224	正海磁材	0.021000 
2017-03-28	300225	金力泰	0.019000 
2017-03-28	300226	上海钢联	0.022000 
2017-03-28	300227	光韵达	0.011000 
2017-03-28	300228	富瑞特装	0.030000 
2017-03-28	300229	拓尔思	0.015000 
2017-03-28	300230	永利股份	0.014000 
2017-03-28	300231	银信科技	0.019000 
2017-03-28	300232	洲明科技	0.016000 
2017-03-28	300233	金城医药	0.017000 
2017-03-28	300234	开尔新材	0.009000 
2017-03-28	300235	方直科技	0.010000 
2017-03-28	300236	上海新阳	0.012000 
2017-03-28	300237	美晨科技	0.024000 
2017-03-28	300238	冠昊生物	0.031000 
2017-03-28	300239	东宝生物	0.009000 
2017-03-28	300240	飞力达	0.010000 
2017-03-28	300241	瑞丰光电	0.011000 
2017-03-28	300242	明家联合	0.011000 
2017-03-28	300243	瑞丰高材	0.009000 
2017-03-28	300244	迪安诊断	0.046000 
2017-03-28	300245	天玑科技	0.017000 
2017-03-28	300246	宝莱特	0.015000 
2017-03-28	300247	乐金健康	0.016000 
2017-03-28	300248	新开普	0.013000 
2017-03-28	300249	依米康	0.013000 
2017-03-28	300250	初灵信息	0.011000 
2017-03-28	300251	光线传媒	0.040000 
2017-03-28	300252	金信诺	0.023000 
2017-03-28	300253	卫宁健康	0.050000 
2017-03-28	300254	仟源医药	0.011000 
2017-03-28	300255	常山药业	0.014000 
2017-03-28	300256	星星科技	0.018000 
2017-03-28	300257	开山股份	0.033000 
2017-03-28	300258	精锻科技	0.014000 
2017-03-28	300259	新天科技	0.010000 
2017-03-28	300260	新莱应材	0.006000 
2017-03-28	300261	雅本化学	0.010000 
2017-03-28	300262	巴安水务	0.017000 
2017-03-28	300263	隆华节能	0.014000 
2017-03-28	300264	佳创视讯	0.017000 
2017-03-28	300265	通光线缆	0.010000 
2017-03-28	300266	兴源环境	0.062000 
2017-03-28	300267	尔康制药	0.038000 
2017-03-28	300268	万福生科	0.014000 
2017-03-28	300269	联建光电	0.033000 
2017-03-28	300270	中威电子	0.009000 
2017-03-28	300271	华宇软件	0.036000 
2017-03-28	300272	开能环保	0.010000 
2017-03-28	300273	和佳股份	0.038000 
2017-03-28	300274	阳光电源	0.034000 
2017-03-28	300275	梅安森	0.014000 
2017-03-28	300276	三丰智能	0.012000 
2017-03-28	300277	海联讯	0.007000 
2017-03-28	300278	华昌达	0.023000 
2017-03-28	300279	和晶科技	0.015000 
2017-03-28	300280	南通锻压	0.007000 
2017-03-28	300281	金明精机	0.010000 
2017-03-28	300282	汇冠股份	0.017000 
2017-03-28	300283	温州宏丰	0.009000 
2017-03-28	300284	苏交科	0.025000 
2017-03-28	300285	国瓷材料	0.036000 
2017-03-28	300286	安科瑞	0.009000 
2017-03-28	300287	飞利信	0.037000 
2017-03-28	300288	朗玛信息	0.015000 
2017-03-28	300289	利德曼	0.009000 
2017-03-28	300290	荣科科技	0.008000 
2017-03-28	300291	华录百纳	0.030000 
2017-03-28	300292	吴通控股	0.025000 
2017-03-28	300293	蓝英装备	0.008000 
2017-03-28	300294	博雅生物	0.030000 
2017-03-28	300295	三六五网	0.019000 
2017-03-28	300296	利亚德	0.065000 
2017-03-28	300297	蓝盾股份	0.027000 
2017-03-28	300298	三诺生物	0.012000 
2017-03-28	300299	富春通信	0.020000 
2017-03-28	300300	汉鼎宇佑	0.022000 
2017-03-28	300301	长方集团	0.011000 
2017-03-28	300302	同有科技	0.022000 
2017-03-28	300303	聚飞光电	0.021000 
2017-03-28	300304	云意电气	0.024000 
2017-03-28	300305	裕兴股份	0.010000 
2017-03-28	300306	远方光电	0.012000 
2017-03-28	300307	慈星股份	0.015000 
2017-03-28	300308	中际装备	0.011000 
2017-03-28	300309	吉艾科技	0.028000 
2017-03-28	300310	宜通世纪	0.032000 
2017-03-28	300311	任子行	0.014000 
2017-03-28	300312	邦讯技术	0.013000 
2017-03-28	300313	天山生物	0.008000 
2017-03-28	300314	戴维医疗	0.011000 
2017-03-28	300315	掌趣科技	0.079000 
2017-03-28	300316	晶盛机电	0.029000 
2017-03-28	300317	珈伟股份	0.031000 
2017-03-28	300318	博晖创新	0.023000 
2017-03-28	300319	麦捷科技	0.021000 
2017-03-28	300320	海达股份	0.013000 
2017-03-28	300321	同大股份	0.007000 
2017-03-28	300322	硕贝德	0.022000 
2017-03-28	300323	华灿光电	0.019000 
2017-03-28	300324	旋极信息	0.056000 
2017-03-28	300325	德威新材	0.015000 
2017-03-28	300326	凯利泰	0.021000 
2017-03-28	300327	中颖电子	0.022000 
2017-03-28	300328	宜安科技	0.013000 
2017-03-28	300329	海伦钢琴	0.010000 
2017-03-28	300330	华虹计通	0.010000 
2017-03-28	300331	苏大维格	0.014000 
2017-03-28	300332	天壕环境	0.023000 
2017-03-28	300333	兆日科技	0.019000 
2017-03-28	300334	津膜科技	0.011000 
2017-03-28	300335	迪森股份	0.017000 
2017-03-28	300336	新文化	0.022000 
2017-03-28	300337	银邦股份	0.015000 
2017-03-28	300338	开元仪器	0.011000 
2017-03-28	300339	润和软件	0.020000 
2017-03-28	300340	科恒股份	0.018000 
2017-03-28	300341	麦迪电气	0.010000 
2017-03-28	300342	天银机电	0.014000 
2017-03-28	300343	联创互联	0.017000 
2017-03-28	300344	太空板业	0.009000 
2017-03-28	300345	红宇新材	0.015000 
2017-03-28	300346	南大光电	0.012000 
2017-03-28	300347	泰格医药	0.033000 
2017-03-28	300348	长亮科技	0.020000 
2017-03-28	300349	金卡智能	0.010000 
2017-03-28	300350	华鹏飞	0.004000 
2017-03-28	300351	永贵电器	0.017000 
2017-03-28	300352	北信源	0.033000 
2017-03-28	300353	东土科技	0.018000 
2017-03-28	300354	东华测试	0.006000 
2017-03-28	300355	蒙草生态	0.034000 
2017-03-28	300356	光一科技	0.013000 
2017-03-28	300357	我武生物	0.013000 
2017-03-28	300358	楚天科技	0.013000 
2017-03-28	300359	全通教育	0.029000 
2017-03-28	300360	炬华科技	0.013000 
2017-03-28	300362	天翔环境	0.015000 
2017-03-28	300363	博腾股份	0.015000 
2017-03-28	300364	中文在线	0.024000 
2017-03-28	300365	恒华科技	0.012000 
2017-03-28	300366	创意信息	0.013000 
2017-03-28	300367	东方网力	0.039000 
2017-03-28	300368	汇金股份	0.019000 
2017-03-28	300369	绿盟科技	0.020000 
2017-03-28	300370	安控科技	0.011000 
2017-03-28	300371	汇中股份	0.005000 
2017-03-28	300373	扬杰科技	0.012000 
2017-03-28	300374	恒通科技	0.007000 
2017-03-28	300375	鹏翎股份	0.010000 
2017-03-28	300376	易事特	0.033000 
2017-03-28	300377	赢时胜	0.030000 
2017-03-28	300378	鼎捷软件	0.008000 
2017-03-28	300379	东方通	0.021000 
2017-03-28	300380	安硕信息	0.009000 
2017-03-28	300381	溢多利	0.009000 
2017-03-28	300382	斯莱克	0.008000 
2017-03-28	300383	光环新网	0.044000 
2017-03-28	300384	三联虹普	0.011000 
2017-03-28	300385	雪浪环境	0.008000 
2017-03-28	300386	飞天诚信	0.018000 
2017-03-28	300387	富邦股份	0.007000 
2017-03-28	300388	国祯环保	0.013000 
2017-03-28	300389	艾比森	0.009000 
2017-03-28	300390	天华超净	0.008000 
2017-03-28	300391	康跃科技	0.006000 
2017-03-28	300392	腾信股份	0.013000 
2017-03-28	300393	中来股份	0.023000 
2017-03-28	300394	天孚通信	0.013000 
2017-03-28	300395	菲利华	0.015000 
2017-03-28	300396	迪瑞医疗	0.008000 
2017-03-28	300397	天和防务	0.012000 
2017-03-28	300398	飞凯材料	0.015000 
2017-03-28	300399	京天利	0.008000 
2017-03-28	300400	劲拓股份	0.012000 
2017-03-28	300401	花园生物	0.014000 
2017-03-28	300402	宝色股份	0.008000 
2017-03-28	300403	地尔汉宇	0.015000 
2017-03-28	300404	博济医药	0.008000 
2017-03-28	300405	科隆精化	0.008000 
2017-03-28	300406	九强生物	0.019000 
2017-03-28	300407	凯发电气	0.011000 
2017-03-28	300408	三环集团	0.087000 
2017-03-28	300409	道氏技术	0.015000 
2017-03-28	300410	正业科技	0.011000 
2017-03-28	300411	金盾股份	0.012000 
2017-03-28	300412	迦南科技	0.008000 
2017-03-28	300413	快乐购	0.020000 
2017-03-28	300414	中光防雷	0.007000 
2017-03-28	300415	伊之密	0.009000 
2017-03-28	300416	苏试试验	0.009000 
2017-03-28	300417	南华仪器	0.005000 
2017-03-28	300418	昆仑万维	0.047000 
2017-03-28	300419	浩丰科技	0.011000 
2017-03-28	300420	五洋科技	0.011000 
2017-03-28	300421	力星股份	0.006000 
2017-03-28	300422	博世科	0.010000 
2017-03-28	300423	鲁亿通	0.005000 
2017-03-28	300424	航新科技	0.019000 
2017-03-28	300425	环能科技	0.009000 
2017-03-28	300426	唐德影视	0.020000 
2017-03-28	300427	红相电力	0.014000 
2017-03-28	300428	四通新材	0.009000 
2017-03-28	300429	强力新材	0.014000 
2017-03-28	300430	诚益通	0.008000 
2017-03-28	300431	暴风集团	0.037000 
2017-03-28	300432	富临精工	0.016000 
2017-03-28	300433	蓝思科技	0.028000 
2017-03-28	300434	金石东方	0.007000 
2017-03-28	300435	中泰股份	0.008000 
2017-03-28	300436	广生堂	0.013000 
2017-03-28	300437	清水源	0.009000 
2017-03-28	300438	鹏辉能源	0.020000 
2017-03-28	300439	美康生物	0.018000 
2017-03-28	300440	运达科技	0.014000 
2017-03-28	300441	鲍斯股份	0.012000 
2017-03-28	300442	普丽盛	0.008000 
2017-03-28	300443	金雷风电	0.012000 
2017-03-28	300444	双杰电气	0.011000 
2017-03-28	300445	康斯特	0.006000 
2017-03-28	300446	乐凯新材	0.014000 
2017-03-28	300447	全信股份	0.015000 
2017-03-28	300448	浩云科技	0.011000 
2017-03-28	300449	汉邦高科	0.014000 
2017-03-28	300450	先导智能	0.025000 
2017-03-28	300451	创业软件	0.016000 
2017-03-28	300452	山河药辅	0.008000 
2017-03-28	300453	三鑫医疗	0.008000 
2017-03-28	300455	康拓红外	0.011000 
2017-03-28	300456	耐威科技	0.015000 
2017-03-28	300457	赢合科技	0.015000 
2017-03-28	300458	全志科技	0.028000 
2017-03-28	300459	金科娱乐	0.032000 
2017-03-28	300460	惠伦晶体	0.008000 
2017-03-28	300461	田中精机	0.008000 
2017-03-28	300462	华铭智能	0.009000 
2017-03-28	300463	迈克生物	0.022000 
2017-03-28	300464	星徽精密	0.007000 
2017-03-28	300465	高伟达	0.012000 
2017-03-28	300466	赛摩电气	0.016000 
2017-03-28	300467	迅游科技	0.018000 
2017-03-28	300468	四方精创	0.010000 
2017-03-28	300469	信息发展	0.009000 
2017-03-28	300470	日机密封	0.012000 
2017-03-28	300471	厚普股份	0.013000 
2017-03-28	300472	新元科技	0.006000 
2017-03-28	300473	德尔股份	0.012000 
2017-03-28	300474	景嘉微	0.018000 
2017-03-28	300475	聚隆科技	0.009000 
2017-03-28	300476	胜宏科技	0.020000 
2017-03-28	300477	合纵科技	0.012000 
2017-03-28	300478	杭州高新	0.007000 
2017-03-28	300479	神思电子	0.009000 
2017-03-28	300480	光力科技	0.009000 
2017-03-28	300481	濮阳惠成	0.011000 
2017-03-28	300482	万孚生物	0.024000 
2017-03-28	300483	沃施股份	0.008000 
2017-03-28	300484	蓝海华腾	0.010000 
2017-03-28	300485	赛升药业	0.018000 
2017-03-28	300486	东杰智能	0.009000 
2017-03-28	300487	蓝晓科技	0.008000 
2017-03-28	300488	恒锋工具	0.006000 
2017-03-28	300489	中飞股份	0.006000 
2017-03-28	300490	华自科技	0.007000 
2017-03-28	300491	通合科技	0.008000 
2017-03-28	300492	山鼎设计	0.006000 
2017-03-28	300493	润欣科技	0.008000 
2017-03-28	300494	盛天网络	0.010000 
2017-03-28	300495	美尚生态	0.014000 
2017-03-28	300496	中科创达	0.019000 
2017-03-28	300497	富祥股份	0.010000 
2017-03-28	300498	温氏股份	0.055000 
2017-03-28	300499	高澜股份	0.006000 
2017-03-28	300500	启迪设计	0.007000 
2017-03-28	300501	海顺新材	0.006000 
2017-03-28	300502	新易盛	0.010000 
2017-03-28	300503	昊志机电	0.009000 
2017-03-28	300505	川金诺	0.008000 
2017-03-28	300506	名家汇	0.016000 
2017-03-28	300507	苏奥传感	0.008000 
2017-03-28	300508	维宏股份	0.008000 
2017-03-28	300509	新美星	0.006000 
2017-03-28	300510	金冠电气	0.008000 
2017-03-28	300511	雪榕生物	0.009000 
2017-03-28	300512	中亚股份	0.011000 
2017-03-28	300513	恒泰实达	0.008000 
2017-03-28	300515	三德科技	0.006000 
2017-03-28	300516	久之洋	0.015000 
2017-03-28	300517	海波重科	0.006000 
2017-03-28	300518	盛讯达	0.015000 
2017-03-28	300519	新光药业	0.008000 
2017-03-28	300520	科大国创	0.009000 
2017-03-28	300521	爱司凯	0.006000 
2017-03-28	300522	世名科技	0.007000 
2017-03-28	300523	辰安科技	0.010000 
2017-03-28	300525	博思软件	0.008000 
2017-03-28	600000	浦发银行	0.659000 
2017-03-28	600004	白云机场	0.032000 
2017-03-28	600006	东风汽车	0.026000 
2017-03-28	600007	中国国贸	0.019000 
2017-03-28	600008	首创股份	0.048000 
2017-03-28	600009	上海机场	0.121000 
2017-03-28	600010	包钢股份	0.140000 
2017-03-28	600011	华能国际	0.149000 
2017-03-28	600012	皖通高速	0.024000 
2017-03-28	600015	华夏银行	0.286000 
2017-03-28	600016	民生银行	0.981000 
2017-03-28	600017	日照港	0.035000 
2017-03-28	600018	上港集团	0.088000 
2017-03-28	600019	宝钢股份	0.288000 
2017-03-28	600020	中原高速	0.020000 
2017-03-28	600021	上海电力	0.050000 
2017-03-28	600022	山东钢铁	0.044000 
2017-03-28	600023	浙能电力	0.109000 
2017-03-28	600026	中远海能	0.046000 
2017-03-28	600027	华电国际	0.078000 
2017-03-28	600028	中国石化	0.278000 
2017-03-28	600029	南方航空	0.124000 
2017-03-28	600030	中信证券	0.598000 
2017-03-28	600031	三一重工	0.128000 
2017-03-28	600033	福建高速	0.023000 
2017-03-28	600035	楚天高速	0.019000 
2017-03-28	600036	招商银行	0.921000 
2017-03-28	600037	歌华有线	0.050000 
2017-03-28	600038	中直股份	0.055000 
2017-03-28	600039	四川路桥	0.042000 
2017-03-28	600048	保利地产	0.309000 
2017-03-28	600050	中国联通	0.274000 
2017-03-28	600051	宁波联合	0.013000 
2017-03-28	600052	浙江广厦	0.016000 
2017-03-28	600053	九鼎投资	0.025000 
2017-03-28	600054	黄山旅游	0.019000 
2017-03-28	600055	万东医疗	0.015000 
2017-03-28	600056	中国医药	0.054000 
2017-03-28	600057	象屿股份	0.025000 
2017-03-28	600058	五矿发展	0.031000 
2017-03-28	600059	古越龙山	0.024000 
2017-03-28	600060	海信电器	0.068000 
2017-03-28	600061	国投安信	0.080000 
2017-03-28	600062	华润双鹤	0.039000 
2017-03-28	600063	皖维高新	0.027000 
2017-03-28	600064	南京高科	0.043000 
2017-03-28	600066	宇通客车	0.124000 
2017-03-28	600067	冠城大通	0.034000 
2017-03-28	600068	葛洲坝	0.141000 
2017-03-28	600069	银鸽投资	0.032000 
2017-03-28	600070	浙江富润	0.017000 
2017-03-28	600071	凤凰光学	0.017000 
2017-03-28	600072	中船科技	0.037000 
2017-03-28	600073	上海梅林	0.034000 
2017-03-28	600074	保千里	0.060000 
2017-03-28	600075	新疆天业	0.018000 
2017-03-28	600076	康欣新材	0.018000 
2017-03-28	600077	宋都股份	0.017000 
2017-03-28	600078	澄星股份	0.013000 
2017-03-28	600079	人福医药	0.086000 
2017-03-28	600080	金花股份	0.013000 
2017-03-28	600081	东风科技	0.009000 
2017-03-28	600082	海泰发展	0.020000 
2017-03-28	600083	博信股份	0.016000 
2017-03-28	600084	中葡股份	0.035000 
2017-03-28	600085	同仁堂	0.077000 
2017-03-28	600086	东方金钰	0.031000 
2017-03-28	600088	中视传媒	0.013000 
2017-03-28	600089	特变电工	0.154000 
2017-03-28	600090	同济堂	0.015000 
2017-03-28	600093	禾嘉股份	0.021000 
2017-03-28	600094	大名城	0.043000 
2017-03-28	600095	哈高科	0.022000 
2017-03-28	600096	云天化	0.023000 
2017-03-28	600097	开创国际	0.010000 
2017-03-28	600098	广州发展	0.043000 
2017-03-28	600099	林海股份	0.010000 
2017-03-28	600100	同方股份	0.112000 
2017-03-28	600101	明星电力	0.012000 
2017-03-28	600103	青山纸业	0.023000 
2017-03-28	600104	上汽集团	0.415000 
2017-03-28	600105	永鼎股份	0.026000 
2017-03-28	600106	重庆路桥	0.026000 
2017-03-28	600107	美尔雅	0.023000 
2017-03-28	600108	亚盛集团	0.040000 
2017-03-28	600109	国金证券	0.129000 
2017-03-28	600110	诺德股份	0.064000 
2017-03-28	600111	北方稀土	0.129000 
2017-03-28	600112	天成控股	0.025000 
2017-03-28	600113	浙江东日	0.018000 
2017-03-28	600114	东睦股份	0.020000 
2017-03-28	600115	东方航空	0.096000 
2017-03-28	600116	三峡水利	0.031000 
2017-03-28	600117	西宁特钢	0.011000 
2017-03-28	600118	中国卫星	0.089000 
2017-03-28	600119	长江投资	0.021000 
2017-03-28	600120	浙江东方	0.041000 
2017-03-28	600121	郑州煤电	0.010000 
2017-03-28	600122	宏图高科	0.055000 
2017-03-28	600123	兰花科创	0.026000 
2017-03-28	600125	铁龙物流	0.043000 
2017-03-28	600126	杭钢股份	0.012000 
2017-03-28	600127	金健米业	0.017000 
2017-03-28	600128	弘业股份	0.013000 
2017-03-28	600129	太极集团	0.021000 
2017-03-28	600130	波导股份	0.032000 
2017-03-28	600131	岷江水电	0.014000 
2017-03-28	600132	重庆啤酒	0.023000 
2017-03-28	600133	东湖高新	0.020000 
2017-03-28	600135	乐凯胶片	0.018000 
2017-03-28	600136	当代明诚	0.015000 
2017-03-28	600137	浪莎股份	0.012000 
2017-03-28	600138	中青旅	0.057000 
2017-03-28	600139	西部资源	0.021000 
2017-03-28	600141	兴发集团	0.023000 
2017-03-28	600143	金发科技	0.058000 
2017-03-28	600146	商赢环球	0.031000 
2017-03-28	600148	长春一东	0.012000 
2017-03-28	600149	廊坊发展	0.026000 
2017-03-28	600150	中国船舶	0.093000 
2017-03-28	600151	航天机电	0.043000 
2017-03-28	600152	维科精华	0.012000 
2017-03-28	600153	建发股份	0.087000 
2017-03-28	600155	宝硕股份	0.022000 
2017-03-28	600156	华升股份	0.012000 
2017-03-28	600157	永泰能源	0.094000 
2017-03-28	600158	中体产业	0.063000 
2017-03-28	600159	大龙地产	0.013000 
2017-03-28	600160	巨化股份	0.046000 
2017-03-28	600161	天坛生物	0.047000 
2017-03-28	600162	香江控股	0.012000 
2017-03-28	600163	中闽能源	0.013000 
2017-03-28	600165	新日恒力	0.029000 
2017-03-28	600166	福田汽车	0.075000 
2017-03-28	600167	联美控股	0.014000 
2017-03-28	600168	武汉控股	0.014000 
2017-03-28	600169	太原重工	0.037000 
2017-03-28	600170	上海建工	0.083000 
2017-03-28	600171	上海贝岭	0.035000 
2017-03-28	600172	黄河旋风	0.045000 
2017-03-28	600173	卧龙地产	0.023000 
2017-03-28	600175	美都能源	0.033000 
2017-03-28	600176	中国巨石	0.049000 
2017-03-28	600177	雅戈尔	0.100000 
2017-03-28	600178	东安动力	0.014000 
2017-03-28	600180	瑞茂通	0.020000 
2017-03-28	600182	S佳通	0.024000 
2017-03-28	600183	生益科技	0.041000 
2017-03-28	600184	光电股份	0.017000 
2017-03-28	600185	格力地产	0.022000 
2017-03-28	600186	莲花健康	0.025000 
2017-03-28	600187	国中水务	0.037000 
2017-03-28	600188	兖州煤业	0.019000 
2017-03-28	600189	吉林森工	0.010000 
2017-03-28	600190	锦州港	0.011000 
2017-03-28	600191	华资实业	0.013000 
2017-03-28	600192	长城电工	0.014000 
2017-03-28	600193	创兴资源	0.014000 
2017-03-28	600195	中牧股份	0.021000 
2017-03-28	600196	复星医药	0.119000 
2017-03-28	600197	伊力特	0.018000 
2017-03-28	600198	大唐电信	0.047000 
2017-03-28	600199	金种子酒	0.018000 
2017-03-28	600200	江苏吴中	0.040000 
2017-03-28	600201	生物股份	0.099000 
2017-03-28	600202	哈空调	0.017000 
2017-03-28	600203	福日电子	0.012000 
2017-03-28	600206	有研新材	0.027000 
2017-03-28	600207	安彩高科	0.016000 
2017-03-28	600208	新湖中宝	0.071000 
2017-03-28	600209	罗顿发展	0.019000 
2017-03-28	600210	紫江企业	0.031000 
2017-03-28	600211	西藏药业	0.021000 
2017-03-28	600213	亚星客车	0.008000 
2017-03-28	600215	长春经开	0.020000 
2017-03-28	600216	浙江医药	0.033000 
