时间,前流通盘,后流通盘,前总股本,后总股本
2013/6/13,227750758.3,283875613.6,369095937,392243563.9
2013/6/7,227217616.9,283599847.1,368896182.2,392193358.2
2013/6/6,226810904.7,282905992.7,368526339.7,391371093.7
2013/6/5,226176261.8,280546218.7,368318444.1,390974627.8
2013/6/4,226059856.7,280499851.9,368306539.8,390915151.6
2013/6/3,225945892.3,280379072.5,368201375.6,390673075.7
2013/5/31,225659411.5,279720951.3,368055461,389953172.9
2013/5/30,225620025.9,279511961.7,367972367.3,389594099.7
2013/5/29,225542208.8,279375399.2,367937321.2,389504322.1
2013/5/28,225425849.3,279231536.9,367707882.9,389352957.4
2013/5/27,225282924.8,278818965,367578926.2,389121320.6
2013/5/24,225117327.6,278637912,367379526.4,388889505.6
2013/5/23,225090613.2,278540517.8,367267042,388721376.6
2013/5/22,224993508,278214759.7,367060237,388653573.9
2013/5/21,224654509,277719675.5,366925600.5,388059599.4
2013/5/20,224603721.3,277642379.9,366863253.5,387900530.5
2013/5/17,223983835.5,277432266.9,366714051.2,387720327.4
2013/5/16,223875664,277255655,366670032.3,387472918.5
2013/5/15,223692739.2,277075694.8,366427494.2,387100572.8
2013/5/14,223639535.9,276983084,366354972.3,386991278.7
2013/5/13,223585159.9,276896103.4,366312938.5,386826421.8
2013/5/10,223462241.5,276775255.9,366251974.3,386637890.4
2013/5/9,223292396.6,276644775.1,366197273.8,386504602.9
2013/5/8,223264020.4,276583048.2,366187152.7,386378562.5
2013/5/7,223209960.7,276520361.1,366133823.9,386318376.7
2013/5/6,223170267.7,276427879.8,366121498.7,386192522.4
2013/5/3,223072862.2,276363558.4,366027839.2,386146264.8
2013/5/2,223060881.1,276274840.5,366007839.2,385946149.1
2013/4/26,223045331.9,276205041,365980540.5,385885400.1
2013/4/25,222764913.9,276176076.8,365929781.7,385661280.1
2013/4/24,222715018.1,276127224.2,365851409.7,385620175.1
2013/4/23,222677449.7,276082712.7,365813336.9,385558725.5
2013/4/22,222656927.3,276005188.7,365729075,385480437.5
2013/4/19,222609788.1,275826425.3,365680192.7,385245665.5
2013/4/18,222579492.4,275798476.9,365576941.6,385203066.7
2013/4/17,222495393.1,275763986.9,365570114.3,385073638.2
2013/4/16,222377871.6,275686377.3,365491957.2,384929099.8
2013/4/15,222371987.9,275599432,365482907,384793626.7
2013/4/12,222310245.6,275542578.1,365469731.7,384778617.7
2013/4/11,222297015.3,275514230.3,365448308.7,384737034.8
2013/4/10,222246973.8,275471971.5,365360004.2,384670306
2013/4/9,222233071.7,275419736.1,365337140.5,384654836
2013/4/8,222206748.6,275407846,365271223.3,384651513.8
2013/4/3,222193988.8,275395817.1,365239175.7,384611381.2
2013/4/2,222170789.4,275361606,365212363,384571278.3
2013/4/1,222132276.8,275278345.5,365185143,384480185.9
2013/3/29,222078820.9,275185213.7,365157482.9,384476579.9
2013/3/28,222048947.2,275179070.8,364993366.5,384427571.5
2013/3/27,222028592.2,275146064.9,364989040.4,384368610.5
2013/3/26,222019317.9,275115493.4,364974400.4,384360207.3
2013/3/25,222000803.7,275070751.8,364943756.6,384342125.1
2013/3/22,221964314.6,275038154.8,364878953,384309928
2013/3/21,221947456,275013400.5,364870353,384284212
2013/3/20,221958443.6,275012504.1,364870353,384182459.8
2013/3/19,221892949.6,274997931,364853653,384150240.1
2013/3/18,221815383.7,274959913.5,364844053,384100372.3
2013/3/15,221762511.8,274933245.2,364798471.1,384092647.7
2013/3/14,221740949.6,274924300.2,364798471.1,384090652.3
2013/3/13,221740940.6,274902866.6,364795572.3,384066874.7
2013/3/12,221732960.4,274893725.9,364794688.2,384066837
2013/3/11,221721016.6,274857621.9,364790700.4,383977508.6
2013/3/8,221688060.4,274835792,364782511.5,383917920.2
2013/3/7,221647670.1,274792925.3,364771311.5,383876609.1
2013/3/6,221647159.2,274788879.8,364771311.5,383871847.5
2013/3/5,221593895.1,274751480.4,364682933.5,383871847.5
2013/3/4,221592758.7,274748279.5,364682933.5,383870647.5
2013/3/1,221537875.6,274651065.2,364629902.1,383823894.4
2013/2/28,221490589.2,274624527.5,364568247.6,383823894.4
2013/2/27,221489684.4,274620112.5,364568247.6,383823894.4
2013/2/26,221479746.1,274618642.9,364568247.6,383799531.1
2013/2/25,221465341.6,274262641,364538888.7,383799531.1
2013/2/22,221459752.3,274203117,364336809.9,383789638.2
2013/2/21,221458374.2,274184193.9,364336809.9,383760715.1
2013/2/20,221367854.2,273837773.9,364336809.9,383760715.1
2013/2/19,221361557.9,273837773.9,364336809.9,383740654.3
2013/2/18,221361558.1,273835383.1,364268745.9,383740654.3
2013/2/8,221351737.9,273782418,364193807.6,383739844.3
2013/2/7,221349015.5,273759997.5,364177836.8,383630406.7
2013/2/6,221342167.7,273752597.5,364151501.7,383630771.3
2013/2/5,221325042.2,273752433.3,364125026.8,383598461.4
2013/2/4,221307868.7,273740162.2,364089334.2,383598461.4
2013/2/1,221300108,273721099,364070346.2,383597011.9
2013/1/31,221282540.1,273719886.4,364070346.2,383570866.1
2013/1/30,221241843.6,273713062,364070346.2,383551840.1
2013/1/29,221240938.4,273712437.9,364070346.2,383551840.1
2013/1/28,221237708.5,273710001.6,364041837.6,383551858.1
2013/1/25,221237215,273651106.5,364041844.6,383551858.1
2013/1/24,220982123.9,273646882,363996622.6,383322158.1
2013/1/23,220982038.9,273634202.4,363996622.6,383322158.1
2013/1/22,220982038.9,273634202.4,363996622.6,383322158.1
2013/1/21,220961381.7,273608876.8,363978361.3,383322159.1
2013/1/18,220953458.3,273578347.3,363958393.2,383321916.4
2013/1/17,220921649.7,273564056.1,363921250.9,383321916.4
2013/1/16,220920827.5,273561744.9,363921250.9,383291782.9
2013/1/15,220920390.5,273564876.8,363920643.2,383291782.9
2013/1/14,220915296.5,273551369.1,363916610.2,383291119.2
2013/1/11,220888466.2,273484326.2,363862485.4,383291119.2
2013/1/10,220870155.5,273437964.6,363846177.7,383293103
2013/1/9,220852461,273424072.7,363826700.3,383277132.2
2013/1/8,220845330.2,273400700.4,363820020.3,383222149.4
2013/1/7,220803731.4,273377252.1,363623808.9,383175186.7
2013/1/4,220791561.6,273366297.7,363615608.9,383174457.9
2012/12/31,220703666.4,273248870.9,363474603.3,383013178.9
2012/12/28,218031760.6,271792609.3,362017119.6,382791371.3
2012/12/27,217996131.3,271621570.4,361489555.3,382720811.2
2012/12/26,217963148.1,271564088.7,361402322.2,382715297.4
2012/12/25,217934202.8,271555765.8,361368208.5,382671904.6
2012/12/24,217881386.5,271452151.7,361360948.9,382670825.1
2012/12/21,217512408.8,271231738.4,361302873.9,382670825.1
2012/12/20,217488052.6,271230265.7,361268325,382668875.1
2012/12/19,217485535.7,271229666.7,361258325,382668875.1
2012/12/18,217470544.6,271227821.6,361254773,382668875.1
2012/12/17,217470153.9,271215145,361234080.6,382650175.1
2012/12/14,217366580.6,271047031.4,361056459.7,382650175.1
2012/12/13,217355509.1,271046900.5,361046262,382632394.8
2012/12/12,217315620.1,271036537.4,361000957,382632081
2012/12/11,217287120.1,271030579.5,360934942,382632081
2012/12/10,217277058.4,270971546.5,360903160.3,382632083.4
2012/12/7,217268715,270952436,360891752.3,382632083.4
2012/12/6,217261318.9,270947272.8,360839907.1,382609219.4
2012/12/5,217246460.5,270925713.6,360798160.9,382598530.7
2012/12/4,217198260.9,270924921.2,360724825.9,382545180.1
2012/12/3,217126909.3,270753967,360607570.9,382545179.1
2012/11/30,217100051.6,270718078.7,360514599.8,382526812.7
2012/11/29,217088311.7,270714160.5,360501369.8,382515263.6
2012/11/28,217024431.7,270711392.5,360485369.8,382515263.6
2012/11/27,216994364.6,270712304,360453016.2,382500025.5
2012/11/26,216958486.6,270647825.8,360413619.5,382500094.5
2012/11/23,216840266.4,270605978.8,360305247.9,382499912.5
2012/11/22,216827564.8,270597660.7,360277493.9,382499912.5
2012/11/21,216802064.5,270612588.9,360272493.9,382499912.5
2012/11/20,216789754.3,270593110.8,360272493.9,382474615
2012/11/19,216789754.3,270593110.8,360272493.9,382474615
2012/11/16,216761377.9,270535751.3,360205557.6,382433995.7
2012/11/15,216756756.8,270541251.3,360205282.5,382422081.8
2012/11/14,216668436,270531733.6,360188380.1,382404460.8
2012/11/13,216613241.3,270500243.8,360131982.6,382404460.8
2012/11/12,216613247.3,270506921.8,360131982.6,382400287.5
2012/11/9,216484807.3,270449926.9,359970173.4,382380311.5
2012/11/8,216344519.9,270428441.7,359959407.8,382340312.5
2012/11/7,216340521.6,270422315.5,359943407.8,382340312.5
2012/11/6,216323041.2,270418179.8,359911106.5,382339970.2
2012/11/5,216313303.9,270380913.3,359903823.7,382324764.4
2012/11/2,216274806.7,270344859.3,359808467.5,382324491.7
2012/11/1,216203349.5,270287206.9,359697975,382259044.4
2012/10/31,216212250.7,270255652.8,359680240.5,382215025
2012/10/30,216208996.6,270255032.2,359668854.5,382215025
2012/10/29,216199825.1,270243361.1,359647012.6,382213114.8
2012/10/26,216175728.1,270071338.8,359603399.8,382213125.2
2012/10/25,216171494.3,270041607.4,359595999.8,382188365.7
2012/10/24,216169222.8,270041607.4,359595999.8,382138588.4
2012/10/23,216157989,270015751.1,359592324.8,382138588.4
2012/10/22,216156198.2,269914140.1,359592141.8,382106300.9
2012/10/19,216131408,269817626.4,359533315.6,382101273.9
2012/10/18,216066659.9,269615487.9,359279221.9,381629592.5
2012/10/17,216052151,269608760.3,359245704.9,381629576
2012/10/16,215901499.2,269588013.2,359100430.3,381575216.3
2012/10/15,215899465.3,269579977.8,359093204.3,381549256.5
2012/10/12,215827642.5,269575319.1,358925400.3,381549256.5
2012/10/11,215808091.2,269559897.6,358902975.8,381549256.5
2012/10/10,215770524.1,269500795.8,358890490.5,381453465.2
2012/10/9,215767822.4,269500795.8,358887788.8,381453465.2
2012/10/8,215767822.4,269478628.8,358887788.8,380937181.2
2012/9/28,215683673.2,269430567.3,358733274.3,380936950
2012/9/27,215663518.6,269430208.2,358692828.3,380936330.5
2012/9/26,215657479.1,269377003.9,358663167,380874179.1
2012/9/25,215624261.1,269348346.6,358642510.8,380777271.7
2012/9/24,215620405.3,269344722.7,358628310.8,380777048.5
2012/9/21,215536632.7,269329172.7,358570051.2,380774486
2012/9/20,215517320.1,269267675.1,358557971.2,380695991.8
2012/9/19,215499173.3,269171216.7,358529719.2,380540859.9
2012/9/18,215450149,269161710.2,358471095.6,380540526.9
2012/9/17,215448849,269108538.9,358444925.6,380471587.4
2012/9/14,215447169,269102703.5,358376100.2,380471587.4
2012/9/13,215443969,269097068.7,358363316.7,380471392.4
2012/9/12,215391993.4,269081738.6,358176814.7,380468103.4
2012/9/11,215387548.9,269078960.3,358176814.7,380461433.4
2012/9/10,215346744.3,269060368.3,358120472.9,380399791.7
2012/9/7,215275973.7,268989192,358045102.4,380282934.7
2012/9/6,215274105.7,268985379.7,358045102.4,380272453.9
2012/9/5,215273805.7,268973779.7,358045102.4,380218313.9
2012/9/4,215245339.1,268955603.5,358045102.4,380173436.8
2012/9/3,215236525.7,268940878.5,358028353.1,380154657.2
2012/8/31,215216564.5,268871139.3,357997765.6,380120730.1
2012/8/30,215214658.5,268869482.7,357990197.6,380106392.4
2012/8/29,215191967.1,268832234,357864538.9,380059204.9
2012/8/28,215191965.1,268825772.6,357864538.9,380059204.9
2012/8/27,215123743.1,268788325.1,357689681.3,379984575.5
2012/8/24,215023779.5,268682849.7,357356991.6,379984664.8
2012/8/23,215023757.2,268670161.8,356673246.7,379361655.4
2012/8/22,214999961.4,268646646.3,356645249.6,379326857.4
2012/8/21,214988854.6,268538187.5,356566199.6,379287363.3
2012/8/20,214795819.8,268398827.3,356566199.6,379167859.3
2012/8/17,214776638.6,268380498,356505375.1,379167859.3
2012/8/16,214740242,268371308,356492625.1,378920454.1
2012/8/15,214733879.1,268362281.9,356479290.1,378906054.1
2012/8/14,214698222.9,268349746.1,356439849.3,378900520.8
2012/8/13,214696733,268350026.9,356438360.8,378896238.6
2012/8/10,214638445.4,268087712.7,356374899.2,378867199.2
2012/8/9,214634245.3,268076858.9,356358099.2,378786867.2
2012/8/8,214575024.5,268068986.4,356328406.6,378774410.2
2012/8/7,214269915.2,267949264.2,356035800.6,378636043.1
2012/8/6,214236277.3,267940365.1,355954199.5,378621884.1
2012/8/3,214213791,267936597.7,355944139.6,378613165.4
2012/8/2,214023495.1,267903978.8,355523030.1,378591070.4
2012/8/1,214005976,267687378.6,355488316.5,378479314
2012/7/31,214000901.8,267678856.2,355483262.5,378439725.8
2012/7/30,213984546.5,267651359.7,355469807.2,378306080.8
2012/7/27,213784931.9,267503200.5,355465347.2,378302862.6
2012/7/26,213657279.5,267445851.7,355433551.5,378267661.6
2012/7/25,213652044.4,267437333.7,355402312.9,378236074.1
2012/7/24,213448161.7,267106639,354705263.6,378235683.4
2012/7/23,213429942,267103072.2,354665335.6,378228983.4
2012/7/20,213410667.4,267039987.6,354591101.2,378143504.4
2012/7/19,212553085,266814191.5,354495139.9,378004693.7
2012/7/18,212518404,266640702.2,354322960,377963445.6
2012/7/17,212462892.3,266596957.2,354261543.5,377906249.3
2012/7/16,212145321.2,266529679.4,353956842.5,377813653.7
2012/7/13,211743205.9,266185456.5,353772269.1,377655404.6
2012/7/12,211709779.4,266110814.5,353747417.7,377570192.6
2012/7/11,211591369.3,266069972,353585860.8,377510354
2012/7/10,211425405.7,265844883.4,353414301.9,377284012.1
2012/7/9,211337086.7,265463245.4,353331769.8,377147599.7
2012/7/6,210959846.1,264920204.5,352876208.8,376958233
2012/7/5,210239252.6,263402811.6,351621253.3,376257818.4
2012/7/4,210158151.1,263052975,351345608.1,375812044.6
2012/7/3,209884606.7,262854602.9,351294921.9,375715036.6
2012/7/2,209759321.9,262839474.8,351280226.8,375518647
2012/6/29,209585754.3,262524208.6,351110801,375361313.4
2012/6/28,209543278.2,262460830.7,351010678.1,375253144.9
2012/6/27,209218517,262209386.5,350779942.6,375097305.6
2012/6/26,208720108,262182432.6,350712298.5,375049895.4
2012/6/25,208241854.8,261737459.1,349881892.7,374741223.1
2012/6/21,207852320.3,261531086.2,349665581.8,374493046.9
2012/6/20,207664726,261253683.9,349445533.9,374336657.1
2012/6/19,207118439.4,235334473.8,349411877.6,374296692.4
2012/6/18,206500609.6,234935259.1,349337999.4,374129360.9
2012/6/15,206203508.2,234771434.9,349014069,373948044.2
2012/6/14,205931687.1,234400565.6,348847053.9,373758803.7
2012/6/13,205651837.1,234445825.5,348536802.7,373575758.1
2012/6/12,205474207.9,234005985,348424342.3,373309916.1
2012/6/11,205303187.6,233768446.9,348288764.9,372934105.8
2012/6/8,205076914.7,233494942.2,346523995.5,372627303.5
2012/6/7,204953846,233334969.5,346441832.8,372433488.8
2012/6/6,204811257.7,232927463.8,346244308.8,372090917.6
2012/6/5,204644509.9,232700769.7,346143656.2,371846452.4
2012/6/4,204513757.5,232590921.4,346066077,371473561.5
2012/6/1,204437215.8,232425091.6,345979747.4,371266272.5
2012/5/31,204345634.3,232320006.9,345922915.5,371121119.9
2012/5/30,202691213.9,231643238.2,345037029.5,370211273.7
2012/5/29,202654099.6,231504074.3,344986597.9,370070271.6
2012/5/28,202598288.7,231356713.9,344913944.8,369859165.1
2012/5/25,202485741,231126218.6,344829274.3,369451872.2
2012/5/24,202368418,230917300.4,344797010.8,368811547.1
2012/5/23,202099135.6,230832936.3,344515186.2,368637796.6
2012/5/22,202040271.5,230748061.8,344429790.4,368101511
2012/5/21,201965902.4,230622168.3,344253144.3,367894664.5
2012/5/18,201758781,230220841.3,344007812.2,367541476.9
2012/5/17,201483929.3,229908553.3,343858513.6,367075163
2012/5/16,201043715.3,229793757.9,343814557.6,366712440.7
2012/5/15,200934207.2,229621421.7,343724496.7,366373166.1
2012/5/14,200851616.4,229394971.3,343637387.7,366089526.8
2012/5/11,200822782.6,229263926,343623362.7,366058082
2012/5/10,200751728.4,229145537.9,343569483.2,365771369.7
2012/5/9,200555245.9,228206317.7,343535796.1,365474962.9
2012/5/8,200513616.4,228067390.9,343467176,365354148.6
2012/5/7,200470419.8,228028089.4,343369297,365264659.1
2012/5/4,199793256.2,227746728.1,342857788.6,364804009.7
2012/5/3,199718302.3,227576341.7,342732015.4,364561947.6
2012/5/2,199709931.1,227534481,342718732.7,364370081
2012/4/27,199620072.4,227421129,342550073.3,364286394.2
2012/4/26,199559087.5,227311966.7,342476613.4,364102487.2
2012/4/25,199469533.9,227138068.9,342371226.1,363918089.1
2012/4/24,199439514.5,227073799.2,342340066.7,363819316.1
2012/4/23,199363205.5,226937539.5,342276811.6,363602547
2012/4/20,199327680.5,226743399.6,342212697.9,363531448.6
2012/4/19,199311330,226719769.8,342212697.9,363502133
2012/4/18,199229144.5,226666239.2,342159065.7,363317353.1
2012/4/17,199237419.2,226620509.4,342111525.3,363287054.6
2012/4/16,199217419.5,226573797.1,342104421.3,363219225.7
2012/4/13,199207439.5,226488004.9,342050157.7,363131840.6
2012/4/12,199175581.6,226446949,341990054.4,363091413.8
2012/4/11,199050772.5,226412149.4,341805626,362963823.8
2012/4/10,198954014.5,226336709.5,341706252.4,362786591
2012/4/9,198892484.6,226282916.1,341689847.9,362704762.9
2012/4/6,198839662,226131240.8,341643380,362585640.9
2012/4/5,198812208.7,226114989.5,341557593,362550975.9
2012/3/30,198803600.7,226047690.8,341557593,362470963.9
2012/3/29,198653716.9,226041105.3,341177790,362449738.8
2012/3/28,198625607.8,225990682.8,341138846.6,361637158.1
2012/3/27,198613023.9,225966364.8,341097577.6,361584486.1
2012/3/26,198641100.3,225916755.1,341067450.6,361462191.9
2012/3/23,198670341.1,225955316.2,341027164.2,361462191.9
2012/3/22,198661203,225953411.8,341014392.6,361456919.9
2012/3/21,198625735.9,225847892,340954999.4,361392459
2012/3/20,198624356.1,225842344.6,340950499.4,361365384.4
2012/3/19,198559202.1,225818300.8,340825681.4,361367221.4
2012/3/16,198303287,225791983.1,340570543.4,361232653.4
2012/3/15,198228009,225763646.1,340502787.8,361183835.4
2012/3/14,197533030.6,225705212.1,340407159.2,360960434.9
2012/3/13,197507973.1,225691622.1,340383455.5,360943379.9
2012/3/12,197497491.3,225687559.6,340378205.4,360943892.8
2012/3/9,197277721.4,225590327.8,339816199.8,360947133.8
2012/3/8,197264978.3,225484596.4,339806029.8,359270366.5
2012/3/7,197219002.5,225310946.3,339775352.8,359034518.5
2012/3/6,197197196.8,225310940.5,339775352.8,359032773.2
2012/3/5,197191169.4,225310940.5,339775352.8,359001160.3
2012/3/2,197168338.6,225286962.6,339739275.9,358990224.3
2012/3/1,197166838.6,225280053.9,339739275.9,358990224.3
2012/2/29,197157675.6,225179459.6,339720399.4,358990055.5
2012/2/28,197126475.1,225155458.5,339465909.4,358980983.2
2012/2/27,197123552.7,225145411.9,339459909.4,358964003.4
2012/2/24,197105734.2,225135784.6,339377325.9,358964003.4
2012/2/23,197080834.2,224995040.6,339321725.9,358964003.4
2012/2/22,197079474.2,224972300.6,339203242.6,358824278.6
2012/2/21,197027329.7,224919831,339104738.4,358824278.6
2012/2/20,197027329.7,224919831,339104738.4,358824278.6
2012/2/17,197024379.8,224907425.3,339007546,358716406.6
2012/2/16,197002112.7,224893248,338981946,358695006.6
2012/2/15,196968939.5,224872661.5,338867854.5,358611105
2012/2/14,196823849.5,224792417.1,338283740.5,358606385
2012/2/13,196821876.9,224790488.7,338283740.5,358606385
2012/2/10,196765710.4,224781229.6,338211872.8,358606385
2012/2/9,196748953.8,224778903.9,338200672.8,358606385
2012/2/8,196746762.7,224777591.4,338196172.8,358600182
2012/2/7,196746762.7,224777591.4,338196172.8,358600182
2012/2/6,196738813.2,224771138.3,338164422.8,358600182
2012/2/3,196733593.3,224769933.1,338152941,358600182
2012/2/2,196723652.5,224758139.1,338103714.2,358581185
2012/2/1,196699175.5,224755368.1,338059200.2,358558610.2
2012/1/31,196696743.1,224727569.9,338050290.8,358536735.2
2012/1/30,196695437.1,224726010.3,338048066.8,358535265.2
2012/1/20,196642189,224686215.6,337916975,358535265.2
2012/1/19,196638782.9,224685078.9,337900118.1,358505817
2012/1/18,196636917.2,224682942.9,337900118.1,358493296.6
2012/1/17,196471627.4,224497639.1,336888877.8,358421487.7
2012/1/16,196462055.1,224494168.4,336836557.8,358381477.7
2012/1/13,195883400.3,223955798,336776507.8,358357819.2
2012/1/12,195859944.5,223941052.6,336723315.8,358348112.2
2012/1/11,195857662.9,223935858.5,336711957.8,358348112.2
2012/1/10,195839128,223920874.7,336700892.3,358347853.2
2012/1/9,195828949.4,223909090,336668004.3,358316770.1
2012/1/6,195789963.9,223893224.3,336610513.7,358286228.1
2012/1/5,195679502.5,223678662.6,336398840.2,358220128.1
2012/1/4,195656671.9,223592302.2,336387840.2,358163031.3
2011/12/30,195575692,223501094.6,336287302.7,358163031.3
2011/12/29,195568040.5,223477114.2,336287302.7,358159130
2011/12/28,195474441.7,223356273.4,336144533.6,358127937
2011/12/27,195361718.6,223324343.1,335800942.2,357909108.5
2011/12/26,195341833.5,223318666,335776942.2,357909108.5
2011/12/23,195150520.6,222987310,335466864.3,357909108.5
2011/12/22,195130503.4,222994201.8,335444213.2,357881961.8
2011/12/21,195119594.4,222986445.8,335434252.3,357821588
2011/12/20,195101788.5,222965083.3,335434252.3,357813636.2
2011/12/19,195085417.9,222955645.8,335345246.8,357783187.2
2011/12/16,195055490.6,222948869,335313484.5,357705350
2011/12/15,195038332.7,222923240.4,334933402.1,357676047.6
2011/12/14,194953897.8,222914998.8,334915634.1,357253234.3
2011/12/13,194953873.8,222898578.9,334908584.4,357253234.3
2011/12/12,194854806.6,222859624.4,334893252.9,357250411.3
2011/12/9,194848747.8,222817779.9,334876488.5,357050411.3
2011/12/8,194835395.5,222808455.5,334818618.5,357049640.3
2011/12/7,194825046.1,222794911.4,334761214.1,357021613.3
2011/12/6,194823819,222789880.2,334752310.7,357021629
2011/12/5,194817505.8,222785565.3,334729741,357021629
2011/12/2,194817505.8,222781025.3,334729741,356998959
2011/12/1,194674147.3,222647320.3,334583613.4,356619540.1
2011/11/30,194594442.5,222718739.6,334497921,356619540.1
2011/11/29,194574916.3,222685649.2,334413243.6,356365628.5
2011/11/28,194574391.3,222683024,334413243.6,356365628.5
2011/11/25,194517133,222598502,334333468.6,356364159.5
2011/11/24,194512317.6,222560212.2,334333468.6,356297426
2011/11/23,194506531.3,222545058.7,334302725.3,356286707.1
2011/11/22,194502892.1,222533005.9,334293125.3,356280007.1
2011/11/21,194490278.2,222492656,334293125.3,356197541.6
2011/11/18,194450983.7,222428089.6,334233156.1,356189351.6
2011/11/17,194430415.6,222391981.5,334173478.1,356189351.6
2011/11/16,194428055.7,222381322.6,334164118.1,356189351.6
2011/11/15,194385748.9,222405860.5,334090052.1,356189367
2011/11/14,194377557.2,222401728.2,334048256.3,356183367
2011/11/11,194354710.5,222414466.8,334014238.7,356183085.8
2011/11/10,194346293.2,222374102.4,333641798.2,356139933.9
2011/11/9,194253483,222291000.1,333008298.2,356139933.9
2011/11/8,194212249.4,222285608.8,332941561.9,356094921.3
2011/11/7,194182658.4,222277405.5,332872201.9,356030303.2
2011/11/4,194175806.8,222259513.1,332842584.9,355998553.2
2011/11/3,194161867,222259460.9,332842584.9,355995263.2
2011/11/2,194151145.5,222245102.9,332819784.9,355946036.4
2011/11/1,194125643,222196264.6,332755312.2,355900618.2
2011/10/31,194087740.5,222049378.6,332666282.2,355900221.7
2011/10/28,194078526.4,221966121.3,332519202.6,355785194.6
2011/10/27,194051414.9,221934878.5,332439863.2,355724194.6
2011/10/26,194042788.5,221936137.9,332431583.2,355724194.6
2011/10/25,193981013.7,221660119.6,332412673.2,355703459.6
2011/10/24,193981013.7,221650049.6,332409073.2,355703459.6
2011/10/21,193960344.5,221598147,332383423.7,355703459.6
2011/10/20,193878965.2,221572604.7,332287326.4,355681201.4
2011/10/19,193815435.2,221495220.8,332287326.4,355642110.2
2011/10/18,193727558.1,221308299.8,332121624.4,355572110.2
2011/10/17,193721496.6,221149334.9,332108615.6,354583135.2
2011/10/14,193710521.5,221113817.5,332085065.6,354583135.2
2011/10/13,193706232.5,221104216.6,332068073.2,354570997
2011/10/12,193646812.5,220850962.5,331823642.2,354554997
2011/10/11,193630446.4,220821883.1,331794879.2,354386349
2011/10/10,193625432.5,220800355.6,331794879.2,354330349
2011/9/30,193505190.4,220791463.2,331539309.4,354323099
2011/9/29,193473728,220776226.6,331250263.9,354316831.6
2011/9/28,193402569.6,220736683.3,331225703.6,354154907.7
2011/9/27,193377229.2,220676144.6,331147392.1,353818531.5
2011/9/26,193365307.9,220667174.3,331147392.1,353748126.7
2011/9/23,193365941.1,220598537.5,331117858.1,353655590.5
2011/9/22,193314779.8,220569713.8,331067483.7,353600912.1
2011/9/21,193294684.4,220544701.8,331016598.7,353594806.6
2011/9/20,193275285.8,220500906.1,330972708,353565767.8
2011/9/19,193236225.2,220446477.7,330918998.7,353522967.8
2011/9/16,193227361.9,220423439.7,330896595.9,353458191.9
2011/9/15,193224941.9,220411156.4,330891595.9,353407811.9
2011/9/14,193201010.8,220397211.9,330811852.9,353372269.1
2011/9/13,193095260.3,220375418.4,330660897.6,353355215.1
2011/9/9,193053490.7,220331598.7,330542331.6,353339946.8
2011/9/8,193033533.5,220276970.8,330531541.6,353239501.8
2011/9/7,193026641.5,220235489.9,330506304.5,353196513.3
2011/9/6,193024951.5,220234489.9,330499614.5,353196513.3
2011/9/5,192984215.6,220219310.2,330404816.1,353102353.3
2011/9/2,192971509.8,220213740.6,330344676.1,353070681.6
2011/9/1,192947479.8,220196284,330225036.4,353070681.6
2011/8/31,192944030.7,220194123.9,330225036.4,353070681.6
2011/8/30,192930244.4,220145610.1,330189436.4,352947500.6
2011/8/29,192920644.4,220089260.1,330090273.4,352887200.6
2011/8/26,192910103.5,220015162,330000893.5,352844484.9
2011/8/25,192882221.6,220015226.8,330000893.5,352825534.9
2011/8/24,192876076.1,219965117.1,329961538.9,352789635.3
2011/8/23,192837582.5,219936828.9,329958333.9,352738015.3
2011/8/22,192791244.4,219925148.1,329936052.7,352634368.5
2011/8/19,192785826.4,219924755.7,329928672.7,352634368.5
2011/8/18,192789037,219878427.9,329928786.9,352585903.5
2011/8/17,192698340.5,219682313.2,329718682,352370902.2
2011/8/16,192659729,219682254,329664203.7,352359613.4
2011/8/15,192646100.3,219632765.8,329644284.2,352229595.5
2011/8/12,192485685.4,219542916.7,329644284.2,352128788.2
2011/8/11,192353489.2,219472579.9,329436943.2,351990814.5
2011/8/10,192339260,219452579.6,329329947.2,351990814.5
2011/8/9,192324811.2,219335509,329298544.1,351339266
2011/8/8,192277799.4,219330747.5,329201531.7,351336938
2011/8/5,192093809.6,219107569.5,328923878.7,351249711.7
2011/8/4,192066513.3,219097457.9,328899439.9,351000919.2
2011/8/3,192057373.6,219083196.7,328892153.4,350988694.8
2011/8/2,191513549.6,219041675,328251548.6,350717864.8
2011/8/1,191506239,219033375.6,328237594.6,350717864.8
2011/7/29,191481407,219033354.4,328203541.6,350717869.7
2011/7/28,191481087,219022209.4,328195578.6,350705234.7
2011/7/27,191442913.7,218965648.7,328095347.6,350610432.7
2011/7/26,191399312.7,218909897.3,328095347.6,350546790.3
2011/7/25,191376486.2,218897292.8,328049510.1,350540990.3
2011/7/22,191335364.2,218864319.2,328019922.3,350496412.4
2011/7/21,191201272.9,218766470.3,327890497.4,350484132.2
2011/7/20,190456291.3,218702403.8,327668263.5,350278494.8
2011/7/19,190399742.2,218709038.7,327661063.5,350276793.8
2011/7/18,189161286.7,218652165.3,327642233.5,350246313.5
2011/7/15,188083443.2,218187978.6,327564315,349876401.2
2011/7/14,187875154,217938119.3,327427830.9,349447312.8
2011/7/13,187626613.9,217692346.1,327236990.8,349068928.5
2011/7/12,187484485.7,217674845.3,327091995.2,349010046.6
